"user_id","screen_name","description","name","followers_count","category_","url_path","profile_image_url","image"
"1297582278055464960","peluso_natalia","Pedagoga. Militante del Evita. Directora de Experiencias de Educación Cooperativa y Comunitaria del Ministerio de Educación de la Nación.
Ituzaingó city <U+0001F331>","Nati Peluso","451","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/peluso_natalia.rds","http://pbs.twimg.com/profile_images/1297583242875371521/7zEsGNKw_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1297583242875371521/7zEsGNKw_400x400.jpg "" height=""52""></img>"
"989994736101543936","LilianaPaponet","Diputada Provincial por el Cuarto Distrito electoral. Contador Público Nacional - Universidad Nacional de Cuyo","Liliana Paponet - Diputada Provincial","344","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/LilianaPaponet.rds","http://pbs.twimg.com/profile_images/989996451135676416/aLFBXTrM_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/989996451135676416/aLFBXTrM_400x400.jpg "" height=""52""></img>"
"4774633283","AnaMarksLC",NA,"Ana Marks","338","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/AnaMarksLC.rds","http://pbs.twimg.com/profile_images/686545023991705601/5kbVrY4-_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/686545023991705601/5kbVrY4-_400x400.jpg "" height=""52""></img>"
"329701984","CristinaMalegni",NA,"Maria C. malegni","53","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/CristinaMalegni.rds","http://pbs.twimg.com/profile_images/1063215362001522689/gZuegpEM_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1063215362001522689/gZuegpEM_400x400.jpg "" height=""52""></img>"
"863744712","LucianaRached","<U+270A><U+0001F3FC> Soñando y trabajando por una provincia más justa | <U+0001F49C> Comprometida con los derechos de las mujeres, niños, niñas y adolescentes | <U+0001F1EE><U+0001F1E9> @ucrnacional","Luciana Rached","5360","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/LucianaRached.rds","http://pbs.twimg.com/profile_images/1425490305667764233/vPVTvPwc_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1425490305667764233/vPVTvPwc_400x400.jpg "" height=""52""></img>"
"937557860","donnetagustina","<U+0001F3DB><U+FE0F> La Dipu más joven de la historia
<U+0001F9E1> Jefa Bloque Igualdad
<U+0001F525> Precandidata Dipu Nacional
<U+0001F309> Santafesina
<U+0001F308> Disidente","Agus Donnet","1295","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/donnetagustina.rds","http://pbs.twimg.com/profile_images/1431402624188833794/CgQqMocq_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1431402624188833794/CgQqMocq_400x400.jpg "" height=""52""></img>"
"153459179","martinmaquieyra","<U+0001F4AA>Candidato a Diputado Nacional por JxC #UnidosxLaPampa <U+0001F4CC>Integrante de La Generación @lageneracionarg <U+0001F468><U+200D><U+0001F393>Licenciado en Ciencias Políticas.","Martin Maquieyra","3693","all","https://raw.githubusercontent.com/guadag12/hcdn/main/martinmaquieyra.rds","http://pbs.twimg.com/profile_images/1293698957042999297/f61efbur_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1293698957042999297/f61efbur_normal.jpg "" height=""52""></img>"
"143025162","VictorColombano","Secretario Administrativo de @ALAFlatino; Peronista CABA; Dirigente NEP, Porteño del barrio de Flores. #vamosArgentina, Espacio Cultural Fermín","Víctor Colombano","2965","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/VictorColombano.rds","http://pbs.twimg.com/profile_images/1272310176541007872/nESfsEOn_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1272310176541007872/nESfsEOn_400x400.jpg "" height=""52""></img>"
"1221597890","marcheorlando","El derecho de los trabajadores y los humildes, una bandera que nunca se ha de arriar, una lucha que nunca ha de cesar un objetivo que vamos a lograr.","Marcelo Hector Orlando","137","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/marcheorlando.rds","http://pbs.twimg.com/profile_images/1425853687021383680/SO5q8tv6_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1425853687021383680/SO5q8tv6_400x400.jpg "" height=""52""></img>"
"784230953350795264","passomarcela","Contadora Pública (UNLP).
Candidata a Diputada Nacional por la Provincia de Buenos Aires @frentedetodos","Marcela Passo","13891","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/passomarcela.rds","http://pbs.twimg.com/profile_images/1421182992844787717/QiI06pII_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1421182992844787717/QiI06pII_400x400.jpg "" height=""52""></img>"
"3433085776","aguspropatoarg","Abogada. Senadora por la Pcia de Bs As. Ex Subsec. de Particip. Ciudadana Ministerio de Seguridad. Militante peronista.","Agustina Propato","2411","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/aguspropatoarg.rds","http://pbs.twimg.com/profile_images/1147260217052278790/Bxb_Utne_normal.png","<img src="" http://pbs.twimg.com/profile_images/1147260217052278790/Bxb_Utne_400x400.png "" height=""52""></img>"
"950571633789620224","GuillerEyras","Lic. en Arte. Jefe Distrital de Educación de Gral. Madariaga.
Dirigente Política del FR FdT","Guillermina Eyras","275","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/GuillerEyras.rds","http://pbs.twimg.com/profile_images/1427021315991646221/ISzYfbyk_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1427021315991646221/ISzYfbyk_400x400.jpg "" height=""52""></img>"
"902362657482838016","eugealia","Nadie se salva solo.  Mama de Ernestina. Militante peronista. <U+270C><U+FE0F><U+270C><U+FE0F>. Psicóloga.","Euge Alia","1612","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/eugealia.rds","http://pbs.twimg.com/profile_images/1418393232975728641/xo1DVUK7_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1418393232975728641/xo1DVUK7_400x400.jpg "" height=""52""></img>"
"373913260","GabrielBorrini","Militante Social y Político, Frente Grande Zapala. CTA Zapala. Corriente Sindical Verde y Blanca. Comunicador Popular","Gabriel Borrini","164","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/GabrielBorrini.rds","http://pbs.twimg.com/profile_images/1049742527593623554/lCaMoQXe_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1049742527593623554/lCaMoQXe_400x400.jpg "" height=""52""></img>"
"863474834550009856","chomiakch","Intendente de la ciudad de @muni_charata 
#Charata #NuestraPerla<U+0001F331>","Maria Luisa Chomiak","1148","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/chomiakch.rds","http://pbs.twimg.com/profile_images/1186990755925106690/9i3L4Xzb_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1186990755925106690/9i3L4Xzb_400x400.jpg "" height=""52""></img>"
"1225497976673644544","FabricioBolatti","Concejal de la Ciudad de Resistencia
Militante del Proyecto Nacional y Popular liderado por Cristina Fernández de Kirchner
Frente Grande/Unidad Ciudadana","Fabricio Bolatti","305","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/FabricioBolatti.rds","http://pbs.twimg.com/profile_images/1432314520387661826/wnhCAmKx_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1432314520387661826/wnhCAmKx_400x400.jpg "" height=""52""></img>"
"187774635","EnriqueCresto","Administrador del Ente Nacional de Obras Hídricas de Saneamiento @enohsa","Enrique Tomás Cresto","9149","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/EnriqueCresto.rds","http://pbs.twimg.com/profile_images/1419297780003217412/9aUnCHOc_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1419297780003217412/9aUnCHOc_400x400.jpg "" height=""52""></img>"
"1197227944151801856","rodolfotecchi","<U+0095>Rector @unjuonline <U+0095>Presidente @CINoficial","Rodolfo Tecchi","548","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/rodolfotecchi.rds","http://pbs.twimg.com/profile_images/1434139086923739139/NDtAv45T_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1434139086923739139/NDtAv45T_400x400.jpg "" height=""52""></img>"
"193839355","JLBerros","Militante del Partido Justicialista, Congresal del PJ Provincial y Nacional. Ex Concejal de mí ciudad, Legislador PJ/Tod<U+2600><U+FE0F>s","José Luis Berros","1180","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/JLBerros.rds","http://pbs.twimg.com/profile_images/1428676143608107008/_JbMzcu1_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1428676143608107008/_JbMzcu1_400x400.jpg "" height=""52""></img>"
"69378196","ajmechet","Profesora Pensamiento Político Argentino (UBA). #PasadoImperfecto en Spotify, Secretaria de Investigación UdelaCiudad, Candidata a Diputada @JuntosCambioAr","sabrina ajmechet <U+0001F90D>","28602","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/ajmechet.rds","http://pbs.twimg.com/profile_images/1436681986114994181/i7awD-mv_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1436681986114994181/i7awD-mv_400x400.jpg "" height=""52""></img>"
"164335332","gracielaoca","Escribo poemas, cuentos, reflexiones, novelas","Graciela Ocaranza","30","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/gracielaoca.rds","http://pbs.twimg.com/profile_images/1361504392/GACHU_11_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/885989964722429952/17BWJhux_400x400.jpg "" height=""52""></img>"
"119477232","gmilman","Candidato a Diputado Nacional. Ex Secretario de Gestión Federal del Ministerio de Seguridad de la Nación. Es #JUNTOS.","Gerardo Milman","13835","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/gmilman.rds","http://pbs.twimg.com/profile_images/969260562977837059/bUjB5kcv_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/969260562977837059/bUjB5kcv_400x400.jpg "" height=""52""></img>"
"184913920","JesusCariglino","#MalvinasArgentinas #JuntosPorMalvinas #DarElPaso <U+0001F1E6><U+0001F1F7>
Precandidato a Diputado Nacional por la Provincia de Buenos Aires.","Jesús Cariglino","29353","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/JesusCariglino.rds","http://pbs.twimg.com/profile_images/1423345456764100614/F5WY6Fy2_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1423345456764100614/F5WY6Fy2_400x400.jpg "" height=""52""></img>"
"189294129","mmugnolo","Abogado, Radical e hincha de River. Secretario Gral. UCR PBA. Presidente de Fundación Nexo. Di amigo y entra.","Mariano Mugnolo","1635","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/mmugnolo.rds","http://pbs.twimg.com/profile_images/1423663812197195781/sh7XSCIp_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1423663812197195781/sh7XSCIp_400x400.jpg "" height=""52""></img>"
"707379391295258624","desensiflor","Abogada <U+2696><U+FE0F>. Mama de Lupe <U+0001F467><U+0001F3FC>. Maestrando en Derecho Administrativo @UnivAustral<U+0001F4DA>Precandidata a diputada Nacional por PBA <U+0001F3DB> Equipo @cristianritondo<U+2699><U+FE0F>","Florencia De Sensi","132","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/desensiflor.rds","http://pbs.twimg.com/profile_images/1425991928496205826/QDZD9jKn_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1425991928496205826/QDZD9jKn_400x400.jpg "" height=""52""></img>"
"1034832158","PatoVasquezOk","Abogada especialista en Magistratura, defensora de la Democracia, la Republica y el Estado de Derecho. Precandidata a Diputada Nacional por la Provincia de BSAS","Pato Vásquez","2274","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/PatoVasquezOk.rds","http://pbs.twimg.com/profile_images/1356644367314935809/dKA836la_normal.jpg","<img src="" NA "" height=""52""></img>"
"240972621","rodrigodeloredo","Casado con Caro y papá de cuatro. Candidato a Diputado Nacional por Córdoba. Radical. #JuntosPorElCambio.","Rodrigo de Loredo","14552","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/rodrigodeloredo.rds","http://pbs.twimg.com/profile_images/1424833949143031810/hsGVANJ8_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1424833949143031810/hsGVANJ8_400x400.jpg "" height=""52""></img>"
"886058959374864384","jbriaintendente","Intendente de @MMorteros (Cba) - Médico (ORL) Padre de Ignacio y Francisco, casado con María Alejandra #MeGustaMorteros","Jose Bria","602","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/jbriaintendente.rds","http://pbs.twimg.com/profile_images/1434670675701157892/ws2Bj180_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1434670675701157892/ws2Bj180_400x400.jpg "" height=""52""></img>"
"1500612732","Vilma_Chayle","amante del bien común 
feminista y social por naturaleza 
defensora de los derechos humanos Dirigente de la UCR","Vilma Chayle","554","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/Vilma_Chayle.rds","http://pbs.twimg.com/profile_images/1363899072244027392/KCBO7uTL_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1363899072244027392/KCBO7uTL_400x400.jpg "" height=""52""></img>"
"3816638056","ricardogarratdf","Cuenta oficial. Concejal de la Ciudad de Ushuaia.","Ricardo Garramuño","1560","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/ricardogarratdf.rds","http://pbs.twimg.com/profile_images/1321624534827630592/mRX54A1-_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1321624534827630592/mRX54A1-_400x400.jpg "" height=""52""></img>"
"1263993222541586432","pjgalimberti","Desde 2015 soy Intendente de Chajarí. Presidí la UCR de Entre Ríos (2016-2018) y soy candidato a Diputado Nacional por Juntos por Entre Ríos.","Pedro Galimberti","5034","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/pjgalimberti.rds","http://pbs.twimg.com/profile_images/1437869487517274126/WLS_FnIz_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1437869487517274126/WLS_FnIz_400x400.jpg "" height=""52""></img>"
"405772136","BertoneLuis","Economista. Siempre del lado de la libertad. Cambiemos <U+0001F4AA>","Luis Bertone","468","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/BertoneLuis.rds","http://pbs.twimg.com/profile_images/1354192300893728769/CEC2FAD8_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1354192300893728769/CEC2FAD8_400x400.jpg "" height=""52""></img>"
"153459179","martinmaquieyra","<U+0001F4AA>Candidato a Diputado Nacional por JxC #UnidosxLaPampa <U+0001F4CC>Integrante de La Generación @lageneracionarg <U+0001F468><U+200D><U+0001F393>Licenciado en Ciencias Políticas.","Martin Maquieyra","3690","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/martinmaquieyra.rds","http://pbs.twimg.com/profile_images/1293698957042999297/f61efbur_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1293698957042999297/f61efbur_400x400.jpg "" height=""52""></img>"
"2646650822","rubleskirolando","Peronista. Odontólogo. Ex Director Ejecutivo del PAMI Misones ,Concejal (MC) de la Ciudad de Posadas. Ex Presidente Asoc. Gremial Odontologica","Rolando Rubleski","1086","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/rubleskirolando.rds","http://pbs.twimg.com/profile_images/488862207065604096/ExXAswVv_normal.jpeg","<img src="" http://pbs.twimg.com/profile_images/488862207065604096/ExXAswVv_400x400.jpeg "" height=""52""></img>"
"971389638609956864","AgustinxDomingo","Rionegrino. Candidato a diputado nacional por Juntos Somos Río Negro. Ex ministro de Economía y actual presidente de la Comisión Arbitral Comarb.","Agustín Domingo","1362","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/AgustinxDomingo.rds","http://pbs.twimg.com/profile_images/1422586451628335108/ENPxwItk_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1422586451628335108/ENPxwItk_400x400.jpg "" height=""52""></img>"
"73017580","Turios","Presidente de @Arciudadanos - Candidato a Diputado Nacional por La Libertad Avanza","Santiago Santurio <U+0001F1E6><U+0001F1F7>","1988","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/Turios.rds","http://pbs.twimg.com/profile_images/1417503268008255490/jYWg69sE_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1417503268008255490/jYWg69sE_400x400.jpg "" height=""52""></img>"
"596711283","carocastro79","Industrial. Desarrollista. Politóloga <U+0001F49A> Candidata a Diputada Nacional por la provincia de Buenos Aires por @VamosConVos_. Integrante de UIA, AFAC y UIAB.","Carolina Castro","10271","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/carocastro79.rds","http://pbs.twimg.com/profile_images/1415516330036502529/VHJBBV_B_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1415516330036502529/VHJBBV_B_400x400.jpg "" height=""52""></img>"
"338446190","GustavoPulti","Precandidato a Diputado Nacional del frente Vamos con Vos. Intendente de Mar del Plata y Batán 2007-2015. Contador Público UNMDP","Gustavo Pulti","20986","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/GustavoPulti.rds","http://pbs.twimg.com/profile_images/1425965330179006468/4OnvoB0n_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1425965330179006468/4OnvoB0n_400x400.jpg "" height=""52""></img>"
"173959445","Guaschino_ok","Intendente Municipal de La Carlota. Médico Especialista en Cirugía General.","Fabio Guaschino","802","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/Guaschino_ok.rds","http://pbs.twimg.com/profile_images/1409873482167599104/FhQqH8_1_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1409873482167599104/FhQqH8_1_400x400.jpg "" height=""52""></img>"
"491884555","GerardoJGrosso","Esposo, Papá, Abogado, Pastor.
Legislador provincial.","Gerardo Grosso","885","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/GerardoJGrosso.rds","http://pbs.twimg.com/profile_images/1432544934247211016/j1ZM-Dj4_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1432544934247211016/j1ZM-Dj4_400x400.jpg "" height=""52""></img>"
"349923903","faapura","Medico defensor de la Salud Pública, ministro de Salud de #Chubut Candidato a Diputado Nacional por mi provincia #ChubutPrimero <U+2764><U+FE0F>","Fabian Puratich","5212","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/faapura.rds","http://pbs.twimg.com/profile_images/704027595730493440/Xsh-9cfB_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/704027595730493440/Xsh-9cfB_400x400.jpg "" height=""52""></img>"
"17629017","vanesabril","Lic. en Periodismo.","Vanesa Abril","1031","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/vanesabril.rds","http://pbs.twimg.com/profile_images/824365520757657601/AVtf1hlP_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/824365520757657601/AVtf1hlP_400x400.jpg "" height=""52""></img>"
"320316556","huguitorossi",NA,"Hugo Rossi","4193","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/huguitorossi.rds","http://pbs.twimg.com/profile_images/949447650813841410/c-3QBHqj_normal.jpg","<img src="" NA "" height=""52""></img>"
"1321079945284771840","MaggioniCynthia","Concejal por UCR-Frente Cambia Mendoza
San Rafael, Mendoza
Estoy aquí por ustedes y para ustedes con el deseo y el compromiso del bien común.","Cynthia Maggioni Concejal","123","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/MaggioniCynthia.rds","http://pbs.twimg.com/profile_images/1321081319716200450/Cp5ybNBr_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1321081319716200450/Cp5ybNBr_400x400.jpg "" height=""52""></img>"
"43617701","mnvadillo","Abogado. Diputado Provincial.  Frené el tarifazo de gas del 2008 al 2016. Precandidato a Diputado Nacional Partido Verde.","Mario Vadillo","3475","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/mnvadillo.rds","http://pbs.twimg.com/profile_images/1425102021728907265/1kPzXGMv_normal.jpg","<img src="" NA "" height=""52""></img>"
"768418794","CarlosEguiaUno","Candidato a Diputado Nacional por Neuquén | LISTA 47 @ccari_ok. Periodista - Contrafuego: FM 94.3, 96.3, 93.1, 103.5, repetidoras en toda la provincia.","Carlos Eguia","55778","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/CarlosEguiaUno.rds","http://pbs.twimg.com/profile_images/1419827508183281689/EmRlKsiT_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1419827508183281689/EmRlKsiT_400x400.jpg "" height=""52""></img>"
"779051389062381568","florbarcarolo","Mamá de Bastián y Mateo. Santafesina. Demócrata Progresista. Trabajo para que la palabra tenga fuerza y se construya como acción.","Florencia Barcarolo","178","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/florbarcarolo.rds","http://pbs.twimg.com/profile_images/1425101048390328321/bn5xoSiW_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1425101048390328321/bn5xoSiW_400x400.jpg "" height=""52""></img>"
"888534048242622464","AyelenPilcic","Precandidata a Diputada Nacional de La Pampa por el Nuevo MAS
Feminista y socialista <U+2764><U+FE0F><U+0001F49A>
Arquitecta.Docente.
Con Manuela Castañeira para renovar a la izquierda","Ayelén Pilcic","376","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/AyelenPilcic.rds","http://pbs.twimg.com/profile_images/1428029834740047872/rLOFAFmN_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1428029834740047872/rLOFAFmN_400x400.jpg "" height=""52""></img>"
"707952608284188672","AyeQuiroga85","Diputada. Presidente del bloque Juntos por el Cambio.","AyelenQuiroga","1627","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/AyeQuiroga85.rds","http://pbs.twimg.com/profile_images/1197190953108410368/sOFYo6i4_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1197190953108410368/sOFYo6i4_400x400.jpg "" height=""52""></img>"
"1607256428","SergSallustio","Contador y Economista. Integrante de @Aylibertad.","Sergio Sallustio","376","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/SergSallustio.rds","http://pbs.twimg.com/profile_images/1151080889453092865/8dkrvXMh_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1151080889453092865/8dkrvXMh_400x400.jpg "" height=""52""></img>"
"3397214151","EdithTerenzi","Lic. Ciencia Política - Máster Derecho Electoral.
Sólo UCR.","Edith Terenzi","1467","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/EdithTerenzi.rds","http://pbs.twimg.com/profile_images/1090438820670160896/Wv3rIRzn_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1090438820670160896/Wv3rIRzn_400x400.jpg "" height=""52""></img>"
"940278160972828672","CesarTreffinger","Emprendedor Patagónico con Gestión de Resultados. Liderazgo en Comunicación y Motivación. Padre de 5 hijos.","Cesar Hernan Treffinger","31","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/CesarTreffinger.rds","http://pbs.twimg.com/profile_images/1323656798088404994/eVEE36Na_normal.jpg","<img src="" NA "" height=""52""></img>"
"204171225","lewanrosario","Papá de Ayrton y Nadia. Periodista. Candidato a senador nacional - #FrenteDeTodos. Senador por el #DepartamentoRosario. Hincha del Charrúa <U+0001F499><U+2764><U+FE0F>","Marcelo Lewandowski","72239","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/lewanrosario.rds","http://pbs.twimg.com/profile_images/1402310274133250048/JIMxXEw0_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1402310274133250048/JIMxXEw0_400x400.jpg "" height=""52""></img>"
"865582426495623168","palibensusan","Ministro de Gobierno, Justicia y DD.HH de la Provincia de La Pampa. Apoderado del PJ Distrito La Pampa. Pre-candidato a senador por el Frente de Todos.","Daniel ""Pali"" Bensusán","1381","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/palibensusan.rds","http://pbs.twimg.com/profile_images/1347659648250359808/rRt2cywl_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1347659648250359808/rRt2cywl_400x400.jpg "" height=""52""></img>"
"435946357","Dkroneberger","Diputado Nacional. (MC)   Fuí Candidato a Gobernador en La Pampa. Ex Intendente de Colonia Barón. Instagram: daniel_kroneberger_oficial","Daniel Kroneberger","3037","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/Dkroneberger.rds","http://pbs.twimg.com/profile_images/1111099046561808386/fFXdBYnn_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1111099046561808386/fFXdBYnn_400x400.jpg "" height=""52""></img>"
"871917428","CynthiaHotton","Diplomática y ex Diputada Nacional. 
Lic. en Economía, esposa y mamá. 
Fundadora de @ValoresOficial <U+0001F499>","Cynthia Hotton","16093","all","https://raw.githubusercontent.com/guadag12/candidatxs/main/CynthiaHotton.rds","http://pbs.twimg.com/profile_images/1339665986778259468/5OgW5ri9_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1339665986778259468/5OgW5ri9_normal.jpg "" height=""52""></img>"
"105180935","herlombardi","Secretario de Movilización PRO","Hernán Lombardi","267486","all","https://raw.githubusercontent.com/guadag12/otrxs/main/herlombardi.rds","http://pbs.twimg.com/profile_images/887042609427996672/s11SmHYr_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/887042609427996672/s11SmHYr_normal.jpg "" height=""52""></img>"
"1067570620584607744","DeluMelina","Lic. en Relaciones Internacionales.
Diputada Nacional por el Partido Justicialista de La Pampa.","Melina Delú","582","all","https://raw.githubusercontent.com/guadag12/hcdn/main/DeluMelina.rds","http://pbs.twimg.com/profile_images/1285690844566167569/qpf6Iqrx_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1285690844566167569/qpf6Iqrx_normal.jpg "" height=""52""></img>"
"110043455","JesicaRey","<U+0001F49A>","Jesica Rey","6589","all","https://raw.githubusercontent.com/guadag12/provincial/main/JesicaRey.rds","http://pbs.twimg.com/profile_images/1205503564883353601/YoAaqUVc_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1205503564883353601/YoAaqUVc_normal.jpg "" height=""52""></img>"
"112822128","mayrasmendoza","Intendenta de @QuilmesMuni.","Mayra Mendoza <U+2600><U+FE0F>","174190","all","https://raw.githubusercontent.com/guadag12/provincial/main/mayrasmendoza.rds","http://pbs.twimg.com/profile_images/1062396891743313921/CE7Q61gA_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1062396891743313921/CE7Q61gA_normal.jpg "" height=""52""></img>"
"1150985175582609408","AscarateLidia","Diputada Nacional por Tucumán JxC <U+0001F1E6><U+0001F1F7>.  La familia es lo primero. Profesora universitaria. (CPN) <U+0001F393> Amante de la Educación y la Naturaleza <U+0001F4DA><U+26F0>","Lidia Ascárate","1965","all","https://raw.githubusercontent.com/guadag12/hcdn/main/AscarateLidia.rds","http://pbs.twimg.com/profile_images/1152992786586701824/yt8ELwBo_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1152992786586701824/yt8ELwBo_normal.jpg "" height=""52""></img>"
"1155492654639198208","CaserioCarlos","Senador Nacional por Córdoba -","Carlos Caserio","5368","all","https://raw.githubusercontent.com/guadag12/hsn/main/CaserioCarlos.rds","http://pbs.twimg.com/profile_images/1423320087206014976/9kpuyGXF_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1423320087206014976/9kpuyGXF_normal.jpg "" height=""52""></img>"
"1175329843","SartoriDiegoH","Diputado Nacional por Misiones","Diego H. Sartori","2308","all","https://raw.githubusercontent.com/guadag12/hcdn/main/SartoriDiegoH.rds","http://pbs.twimg.com/profile_images/1239553985490681856/HLmL0ZFp_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1239553985490681856/HLmL0ZFp_normal.jpg "" height=""52""></img>"
"1204088748645978112","A_Carambia","Diputado Nacional por Santa Cruz-MoVeRe


Padre de Fran y Martu. Hincha de Boca","Antonio Carambia","205","all","https://raw.githubusercontent.com/guadag12/hcdn/main/A_Carambia.rds","http://pbs.twimg.com/profile_images/1204089585338343425/NHCnYYZD_normal.jpg","<img src="" http://pbs.twimg.com/profile_images/1204089585338343425/NHCnYYZD_normal.jpg "" height=""52""></img>"
